regime,gamma,day,filter,rv_est,iv_true,rel_err
gauss,0.5,50,F1 MA,9.954096565585878e-05,0.00042437381082185304,0.765440366211371
gauss,0.5,50,F2 Kalman,2.5833337020127607e-05,0.00042437381082185304,0.9391259866623294
gauss,0.5,50,F3 Wavelet,3.574296822852731e-05,0.00042437381082185304,0.9157748020328903
gauss,0.5,50,F4 Median,0.00018709915939024187,0.00042437381082185304,0.5591170929518461
gauss,0.5,50,FA online,9.869725852915717e-05,0.00042437381082185304,0.7674284887231434
gauss,0.5,51,F0 raw,0.0005938137110224846,0.00039011406213732724,0.5221540791663424
gauss,0.5,51,F1 MA,7.841775237663474e-05,0.00039011406213732724,0.7989876295486363
gauss,0.5,51,F2 Kalman,2.1786618959764337e-05,0.00039011406213732724,0.9441532078069643
gauss,0.5,51,F3 Wavelet,2.5205516273487035e-05,0.00039011406213732724,0.935389367572671
gauss,0.5,51,F4 Median,0.00014932298411692767,0.00039011406213732724,0.6172325004158316
gauss,0.5,51,FA online,8.805889951790994e-05,0.00039011406213732724,0.7742739673739021
gauss,0.5,52,F0 raw,0.0005147727659356355,0.0003413341586039111,0.5081196913930462
gauss,0.5,52,F1 MA,6.903671468186983e-05,0.0003413341586039111,0.7977444889657792
gauss,0.5,52,F2 Kalman,1.892475064750248e-05,0.0003413341586039111,0.9445565286377827
gauss,0.5,52,F3 Wavelet,2.515646904912984e-05,0.0003413341586039111,0.926299585274377
gauss,0.5,52,F4 Median,0.00012086885527325961,0.0003413341586039111,0.6458928817214643
gauss,0.5,52,FA online,7.267347643355624e-05,0.0003413341586039111,0.7870899392817947
gauss,0.5,53,F0 raw,0.0006446598978854494,0.000423979406841489,0.5204981361900557
gauss,0.5,53,F1 MA,8.729146455871666e-05,0.000423979406841489,0.7941139047082258
gauss,0.5,53,F2 Kalman,2.3682876418988897e-05,0.000423979406841489,0.9441414464079311
gauss,0.5,53,F3 Wavelet,3.6216532460954865e-05,0.000423979406841489,0.9145795010876673
gauss,0.5,53,F4 Median,0.00015210302858736533,0.000423979406841489,0.6412490179169685
gauss,0.5,53,FA online,9.216117306822242e-05,0.000423979406841489,0.782628185281937
gauss,0.5,54,F0 raw,0.0006308418288550124,0.000416057614722354,0.5162367098508447
gauss,0.5,54,F1 MA,7.989906115625132e-05,0.000416057614722354,0.8079615458797215
gauss,0.5,54,F2 Kalman,1.4574726222070111e-05,0.000416057614722354,0.9649694520510189
gauss,0.5,54,F3 Wavelet,2.6051444294364447e-05,0.000416057614722354,0.9373850078149651
gauss,0.5,54,F4 Median,0.00014480028223318365,0.000416057614722354,0.6519705994810056
gauss,0.5,54,FA online,9.500433196285973e-05,0.000416057614722354,0.7716558269790145
gauss,0.5,55,F0 raw,0.0006081952499743151,0.00037756623564230224,0.610830610792501
gauss,0.5,55,F1 MA,9.154733494969089e-05,0.00037756623564230224,0.7575330463701188
gauss,0.5,55,F2 Kalman,2.7129873864922045e-05,0.00037756623564230224,0.9281453919766696
gauss,0.5,55,F3 Wavelet,4.1256563394697e-05,0.00037756623564230224,0.8907302626663298
gauss,0.5,55,F4 Median,0.00014183569529476982,0.00037756623564230224,0.6243422162644284
gauss,0.5,55,FA online,8.693945157769623e-05,0.00037756623564230224,0.7697372186106685
gauss,0.5,56,F0 raw,0.0006373877680640829,0.0003989264591710641,0.5977575651124308
gauss,0.5,56,F1 MA,9.410747268494259e-05,0.0003989264591710641,0.7640981927333422
gauss,0.5,56,F2 Kalman,2.3113852418729227e-05,0.0003989264591710641,0.9420598662050196
gauss,0.5,56,F3 Wavelet,4.2822645001064716e-05,0.0003989264591710641,0.8926552901754209
gauss,0.5,56,F4 Median,0.00015375452299493805,0.0003989264591710641,0.6145792803154068
gauss,0.5,56,FA online,9.904853736894842e-05,0.0003989264591710641,0.7517122890901672
gauss,0.5,57,F0 raw,0.0005694865348017415,0.00038351171081752724,0.48492606285157247
gauss,0.5,57,F1 MA,8.937876884335252e-05,0.00038351171081752724,0.7669464417323141
gauss,0.5,57,F2 Kalman,2.828980875844096e-05,0.00038351171081752724,0.9262348242296542
gauss,0.5,57,F3 Wavelet,4.218685038221386e-05,0.00038351171081752724,0.8899985340935622
gauss,0.5,57,F4 Median,0.00015611760493055264,0.00038351171081752724,0.5929261075293929
gauss,0.5,57,FA online,9.348910261516661e-05,0.00038351171081752724,0.7562288191516315
gauss,0.5,58,F0 raw,0.0005764714469633143,0.00036614599166419717,0.5744305825748669
gauss,0.5,58,F1 MA,6.828630062871497e-05,0.00036614599166419717,0.81349980012524
gauss,0.5,58,F2 Kalman,1.389147391176295e-05,0.00036614599166419717,0.9620602868035677
gauss,0.5,58,F3 Wavelet,2.2164242152934267e-05,0.00036614599166419717,0.9394661073518955
gauss,0.5,58,F4 Median,0.000125355818395456,0.00036614599166419717,0.6576343282478881
gauss,0.5,58,FA online,7.296493500047312e-05,0.00036614599166419717,0.8007217430707495
gauss,0.5,59,F0 raw,0.0005363977750869936,0.0003366629715233748,0.5932782053809889
gauss,0.5,59,F1 MA,9.330383139771287e-05,0.0003366629715233748,0.7228568649070019
gauss,0.5,59,F2 Kalman,2.714474494480039e-05,0.0003366629715233748,0.9193711597626182
gauss,0.5,59,F3 Wavelet,4.366912993994184e-05,0.0003366629715233748,0.8702882893763391
gauss,0.5,59,F4 Median,0.00016493506610011223,0.0003366629715233748,0.510088485960326
gauss,0.5,59,FA online,9.738413060605431e-05,0.0003366629715233748,0.7107370312648332
gauss,0.5,60,F0 raw,0.0005180532962808413,0.000364135757115903,0.422692735215089
gauss,0.5,60,F1 MA,7.223749717446263e-05,0.000364135757115903,0.801619325312593
gauss,0.5,60,F2 Kalman,1.4744713206531746e-05,0.000364135757115903,0.9595076481274029
gauss,0.5,60,F3 Wavelet,2.5105217192094948e-05,0.000364135757115903,0.9310553366389006
gauss,0.5,60,F4 Median,0.00012144939577122246,0.000364135757115903,0.6664722060443913
gauss,0.5,60,FA online,6.615682955236394e-05,0.000364135757115903,0.8183182281346062
gauss,0.5,61,F0 raw,0.0005694766973281433,0.00037155368850356487,0.5326902004975775
gauss,0.5,61,F1 MA,8.318183706049771e-05,0.00037155368850356487,0.776124313566868
gauss,0.5,61,F2 Kalman,1.8683054494245068e-05,0.00037155368850356487,0.9497164068818932
gauss,0.5,61,F3 Wavelet,2.6841084502329887e-05,0.00037155368850356487,0.9277598760748883
gauss,0.5,61,F4 Median,0.000142805485023272,0.00037155368850356487,0.6156531628082549
gauss,0.5,61,FA online,8.917555400158602e-05,0.00037155368850356487,0.7599928172944771
gauss,0.5,62,F0 raw,0.0006287281334579036,0.0004328730846215854,0.45245374636201585
gauss,0.5,62,F1 MA,8.943597264522018e-05,0.0004328730846215854,0.7933898506916768
gauss,0.5,62,F2 Kalman,2.6442425259075176e-05,0.0004328730846215854,0.9389141385813097
gauss,0.5,62,F3 Wavelet,4.573038301921872e-05,0.0004328730846215854,0.8943561412250985
gauss,0.5,62,F4 Median,0.00016781476579942508,0.0004328730846215854,0.612323399718586
gauss,0.5,62,FA online,7.886023759408705e-05,0.0004328730846215854,0.8178213421076386
gauss,0.5,63,F0 raw,0.0006141620681431076,0.00037854978754891687,0.6224076418580594
gauss,0.5,63,F1 MA,8.918047695585298e-05,0.00037854978754891687,0.7644154616139391
gauss,0.5,63,F2 Kalman,2.170625222873473e-05,0.00037854978754891687,0.9426594520914113
gauss,0.5,63,F3 Wavelet,3.4325671849256303e-05,0.00037854978754891687,0.9093232304487274
gauss,0.5,63,F4 Median,0.00016290735707559354,0.00037854978754891687,0.5696540787133783
gauss,0.5,63,FA online,9.455619781144316e-05,0.00037854978754891687,0.7502146324696473
gauss,0.5,64,F0 raw,0.000595052830294134,0.00040816178769826955,0.4578847119662809
gauss,0.5,64,F1 MA,7.688007554100876e-05,0.00040816178769826955,0.8116431330464434
gauss,0.5,64,F2 Kalman,1.6505238567668416e-05,0.00040816178769826955,0.959562019118091
gauss,0.5,64,F3 Wavelet,2.5944240721570767e-05,0.00040816178769826955,0.936436380122997
gauss,0.5,64,F4 Median,0.00013773526282396956,0.00040816178769826955,0.6625473844558195
gauss,0.5,64,FA online,9.162033762718209e-05,0.00040816178769826955,0.7755293601984325
gauss,0.5,65,F0 raw,0.0005571054357067936,0.00040221270205491143,0.3851015466705367
gauss,0.5,65,F1 MA,9.014007241409866e-05,0.00040221270205491143,0.7758895431358296
gauss,0.5,65,F2 Kalman,2.6140210003109666e-05,0.00040221270205491143,0.93500898934927
gauss,0.5,65,F3 Wavelet,3.723433672237182e-05,0.00040221270205491143,0.9074262534918939
gauss,0.5,65,F4 Median,0.00015371614683932645,0.00040221270205491143,0.6178237384001348
gauss,0.5,65,FA online,9.662937894386573e-05,0.00040221270205491143,0.7597555262422478
gauss,0.5,66,F0 raw,0.0005803501259963909,0.00043331666027282827,0.3393210536400476
gauss,0.5,66,F1 MA,9.138803350116102e-05,0.00043331666027282827,0.7890964232863316
gauss,0.5,66,F2 Kalman,1.8983571796368667e-05,0.00043331666027282827,0.9561900717493389
gauss,0.5,66,F3 Wavelet,4.065916246864564e-05,0.00043331666027282827,0.9061675532091347
gauss,0.5,66,F4 Median,0.00014743097192422683,0.00043331666027282827,0.6597615890619111
gauss,0.5,66,FA online,0.00010010634579797488,0.00043331666027282827,0.7689764669215693
gauss,0.5,67,F0 raw,0.0005377227149521443,0.0003773377208878473,0.42504362852174743
gauss,0.5,67,F1 MA,6.52323088790841e-05,0.0003773377208878473,0.8271248664840679
gauss,0.5,67,F2 Kalman,1.3865368853998824e-05,0.0003773377208878473,0.9632547500913117
gauss,0.5,67,F3 Wavelet,2.3629227068191717e-05,0.0003773377208878473,0.9373791016371384
gauss,0.5,67,F4 Median,0.00013108677346048157,0.0003773377208878473,0.6526009296074502
gauss,0.5,67,FA online,6.71801034778532e-05,0.0003773377208878473,0.8219629266859845
gauss,0.5,68,F0 raw,0.0006331202970113392,0.00041237493915703184,0.5353025533160437
gauss,0.5,68,F1 MA,8.454994735100646e-05,0.00041237493915703184,0.7949682695950397
gauss,0.5,68,F2 Kalman,2.1172134558014206e-05,0.00041237493915703184,0.9486580474524134
gauss,0.5,68,F3 Wavelet,2.5427572881511325e-05,0.00041237493915703184,0.9383387047392118
gauss,0.5,68,F4 Median,0.00016223837876470012,0.00041237493915703184,0.6065755618022172
gauss,0.5,68,FA online,8.396708968189108e-05,0.00041237493915703184,0.7963816864004034
gauss,0.5,69,F0 raw,0.0005351315088653236,0.00037125938740700364,0.44139522667118575
gauss,0.5,69,F1 MA,7.98807049917959e-05,0.00037125938740700364,0.7848385584275491
gauss,0.5,69,F2 Kalman,1.937056664413126e-05,0.00037125938740700364,0.94782470881229
gauss,0.5,69,F3 Wavelet,2.940932482035814e-05,0.00037125938740700364,0.920784966473811
gauss,0.5,69,F4 Median,0.0001360464161607317,0.00037125938740700364,0.6335542729008844
gauss,0.5,69,FA online,8.45897758122229e-05,0.00037125938740700364,0.7721545133093458
gauss,0.5,70,F0 raw,0.0005476540354708478,0.00036584195395171845,0.49696892211308213
gauss,0.5,70,F1 MA,8.869444405650319e-05,0.00036584195395171845,0.7575607633338617
gauss,0.5,70,F2 Kalman,2.6234724397867022e-05,0.00036584195395171845,0.9282894591107248
gauss,0.5,70,F3 Wavelet,3.500779722671687e-05,0.00036584195395171845,0.9043089595149687
gauss,0.5,70,F4 Median,0.00014840243197911183,0.00036584195395171845,0.5943537082718046
gauss,0.5,70,FA online,9.46905560349565e-05,0.00036584195395171845,0.7411708662384491
gauss,0.5,71,F0 raw,0.0005544103581499315,0.00036733111477320834,0.5092932121805869
gauss,0.5,71,F1 MA,6.673672123625341e-05,0.00036733111477320834,0.8183199882823514
gauss,0.5,71,F2 Kalman,1.2896620197445854e-05,0.00036733111477320834,0.9648910215367728
gauss,0.5,71,F3 Wavelet,1.8712498245719185e-05,0.00036733111477320834,0.9490582270514373
gauss,0.5,71,F4 Median,0.00010564830130350853,0.00036733111477320834,0.7123894572101898
gauss,0.5,71,FA online,6.524189007767288e-05,0.00036733111477320834,0.8223894261776504
gauss,0.5,72,F0 raw,0.0005079026309429828,0.0003281936227775591,0.5475700796515042
gauss,0.5,72,F1 MA,6.831039235227266e-05,0.0003281936227775591,0.7918594768108227
gauss,0.5,72,F2 Kalman,1.8085217426830257e-05,0.0003281936227775591,0.94489467140229
gauss,0.5,72,F3 Wavelet,2.6863995283553914e-05,0.0003281936227775591,0.9181458949256864
gauss,0.5,72,F4 Median,0.00013983741782477925,0.0003281936227775591,0.5739179310027077
gauss,0.5,72,FA online,6.778017257767043e-05,0.0003281936227775591,0.7934750468213392
gauss,0.5,73,F0 raw,0.0005725113910013984,0.0004193523156680443,0.36522768471986583
gauss,0.5,73,F1 MA,8.63447566765041e-05,0.0004193523156680443,0.7940997260526543
gauss,0.5,73,F2 Kalman,1.9863437783823003e-05,0.0004193523156680443,0.9526330556868876
gauss,0.5,73,F3 Wavelet,3.68002905714989e-05,0.0004193523156680443,0.9122449329679397
gauss,0.5,73,F4 Median,0.00014428569301211294,0.0004193523156680443,0.6559320465841227
gauss,0.5,73,FA online,8.343873001679648e-05,0.0004193523156680443,0.801029523626511
gauss,0.5,74,F0 raw,0.0005647122244423424,0.0003773298371049648,0.49660103419081586
gauss,0.5,74,F1 MA,7.37461391097905e-05,0.0003773298371049648,0.8045578911129788
gauss,0.5,74,F2 Kalman,1.974407334448712e-05,0.0003773298371049648,0.947674232454099
gauss,0.5,74,F3 Wavelet,2.3097525999257252e-05,0.0003773298371049648,0.9387869080895608
gauss,0.5,74,F4 Median,0.0001281105278119593,0.0003773298371049648,0.6604813210773952
gauss,0.5,74,FA online,7.515314998676533e-05,0.0003773298371049648,0.8008290291502727
gauss,0.5,75,F0 raw,0.0006104405920134763,0.00040265364893641827,0.5160438595947481
gauss,0.5,75,F1 MA,8.543426927140977e-05,0.00040265364893641827,0.7878219420162255
gauss,0.5,75,F2 Kalman,2.55301072661486e-05,0.00040265364893641827,0.9365953659340115
gauss,0.5,75,F3 Wavelet,3.4266421286758314e-05,0.00040265364893641827,0.9148985204101076
gauss,0.5,75,F4 Median,0.00016995595002294373,0.00040265364893641827,0.5779103195218258
gauss,0.5,75,FA online,9.583615239237642e-05,0.00040265364893641827,0.7619886156613234
gauss,0.5,76,F0 raw,0.000595732747523251,0.0004129243466325269,0.44271645007507987
gauss,0.5,76,F1 MA,7.766108085337157e-05,0.0004129243466325269,0.8119241902621829
gauss,0.5,76,F2 Kalman,1.9112667801910547e-05,0.0004129243466325269,0.9537138752951289
gauss,0.5,76,F3 Wavelet,2.109714612032941e-05,0.0004129243466325269,0.9489079626997524
gauss,0.5,76,F4 Median,0.00013528707285980667,0.0004129243466325269,0.6723683794305244
gauss,0.5,76,FA online,7.905331236109434e-05,0.0004129243466325269,0.8085525520454571
gauss,0.5,77,F0 raw,0.0005168241976481257,0.0003646890910600603,0.4171638535878508
gauss,0.5,77,F1 MA,7.023113632885912e-05,0.0003646890910600603,0.8074218888074916
gauss,0.5,77,F2 Kalman,1.5346386444516963e-05,0.0003646890910600603,0.9579192610343543
gauss,0.5,77,F3 Wavelet,2.7632683651986363e-05,0.0003646890910600603,0.9242294756564694
gauss,0.5,77,F4 Median,0.00013842049815000838,0.0003646890910600603,0.6204424493541759
gauss,0.5,77,FA online,7.058794387969235e-05,0.0003646890910600603,0.8064435004773223
gauss,0.5,78,F0 raw,0.0006144777084606671,0.000385570018273323,0.593686436545167
gauss,0.5,78,F1 MA,8.502301093509253e-05,0.000385570018273323,0.7794874940851303
gauss,0.5,78,F2 Kalman,2.1343699403469732e-05,0.000385570018273323,0.9446437783231901
gauss,0.5,78,F3 Wavelet,2.889303125290586e-05,0.000385570018273323,0.9250641131737993
gauss,0.5,78,F4 Median,0.0001436340026513406,0.000385570018273323,0.6274762148401247
gauss,0.5,78,FA online,9.00134928836152e-05,0.000385570018273323,0.766544366476632
gauss,0.5,79,F0 raw,0.0005745047603432283,0.00035920003770094735,0.5994006125955177
gauss,0.5,79,F1 MA,6.36994315764447e-05,0.00035920003770094735,0.8226630710170533
gauss,0.5,79,F2 Kalman,1.3653354535715718e-05,0.00035920003770094735,0.9619895514958636
gauss,0.5,79,F3 Wavelet,1.7611838227421814e-05,0.00035920003770094735,0.9509692751143735
gauss,0.5,79,F4 Median,0.00011573468640802986,0.00035920003770094735,0.6777987910335773
gauss,0.5,79,FA online,6.741183135163465e-05,0.00035920003770094735,0.8123278834181011
gauss,0.5,80,F0 raw,0.0005609760047723751,0.0003921352458933708,0.4305676693109993
gauss,0.5,80,F1 MA,8.655838744149542e-05,0.0003921352458933708,0.7792639443967954
gauss,0.5,80,F2 Kalman,1.9753574301005317e-05,0.0003921352458933708,0.9496256087462827
gauss,0.5,80,F3 Wavelet,3.271337647857023e-05,0.0003921352458933708,0.9165762914169016
gauss,0.5,80,F4 Median,0.00013760977904670886,0.0003921352458933708,0.6490757194416346
gauss,0.5,80,FA online,8.995824205817985e-05,0.0003921352458933708,0.7705938372021749
gauss,0.5,81,F0 raw,0.000544552364657956,0.00039283466467743934,0.3862126070393855
gauss,0.5,81,F1 MA,9.939700922697321e-05,0.00039283466467743934,0.7469749536778045
gauss,0.5,81,F2 Kalman,3.060138211476512e-05,0.00039283466467743934,0.9221011156439256
gauss,0.5,81,F3 Wavelet,4.36417860253151e-05,0.00039283466467743934,0.8889054608733427
gauss,0.5,81,F4 Median,0.0001934609608194787,0.00039283466467743934,0.5075257399233555
gauss,0.5,81,FA online,9.78772212340868e-05,0.00039283466467743934,0.7508437262927018
gauss,0.5,82,F0 raw,0.0005349329599258944,0.0003517471272308373,0.5207884258706105
gauss,0.5,82,F1 MA,7.013288209590257e-05,0.0003517471272308373,0.8006156222283025
gauss,0.5,82,F2 Kalman,1.764859448542095e-05,0.0003517471272308373,0.9498259029878618
gauss,0.5,82,F3 Wavelet,2.4424090408101743e-05,0.0003517471272308373,0.9305634971339135
gauss,0.5,82,F4 Median,0.00011578497216786714,0.0003517471272308373,0.6708289472627813
gauss,0.5,82,FA online,7.913486310026632e-05,0.0003517471272308373,0.7750234274171248
gauss,0.5,83,F0 raw,0.0005867110804648937,0.000399756451061032,0.4676713256475224
gauss,0.5,83,F1 MA,8.854691208027586e-05,0.000399756451061032,0.7784978532672705
gauss,0.5,83,F2 Kalman,1.9358569520309347e-05,0.000399756451061032,0.9515740910023393
gauss,0.5,83,F3 Wavelet,2.772451675286712e-05,0.000399756451061032,0.9306464806777206
gauss,0.5,83,F4 Median,0.00015254733268851937,0.000399756451061032,0.6183993221782191
gauss,0.5,83,FA online,8.253159316385668e-05,0.000399756451061032,0.7935453125401688
gauss,0.5,84,F0 raw,0.0005836262851675069,0.0003995297611197971,0.46078300533038213
gauss,0.5,84,F1 MA,9.252795093365654e-05,0.0003995297611197971,0.7684078635986458
gauss,0.5,84,F2 Kalman,2.427186412433567e-05,0.0003995297611197971,0.9392489208906322
gauss,0.5,84,F3 Wavelet,3.3746572591916276e-05,0.0003995297611197971,0.9155342708454764
gauss,0.5,84,F4 Median,0.0001658152580719684,0.0003995297611197971,0.5849739513591592
gauss,0.5,84,FA online,9.377422339742369e-05,0.0003995297611197971,0.7652885153421501
gauss,0.5,85,F0 raw,0.0006154711185516208,0.0003866557123941568,0.5917807465992112
gauss,0.5,85,F1 MA,8.940828192452506e-05,0.0003866557123941568,0.7687651337906984
gauss,0.5,85,F2 Kalman,2.1696126197326064e-05,0.0003866557123941568,0.9438877391388206
gauss,0.5,85,F3 Wavelet,4.834602450281127e-05,0.0003866557123941568,0.8749636357278815
gauss,0.5,85,F4 Median,0.0001570167407058874,0.0003866557123941568,0.5939107177968587
gauss,0.5,85,FA online,8.849366474753345e-05,0.0003866557123941568,0.7711305900549504
gauss,0.5,86,F0 raw,0.0006918850532011484,0.00043641300348915165,0.5853905536028494
gauss,0.5,86,F1 MA,0.00010699264129572824,0.00043641300348915165,0.7548362664716339
gauss,0.5,86,F2 Kalman,2.7719925155521985e-05,0.00043641300348915165,0.936482357459793
gauss,0.5,86,F3 Wavelet,4.2289031778677035e-05,0.00043641300348915165,0.9030985982530919
gauss,0.5,86,F4 Median,0.00018539650488566463,0.00043641300348915165,0.5751810706752389
gauss,0.5,86,FA online,0.00011183826201773946,0.00043641300348915165,0.743732975132306
gauss,0.5,87,F0 raw,0.0005659144826612344,0.000360831808197306,0.5683608534638592
gauss,0.5,87,F1 MA,9.340183801235163e-05,0.000360831808197306,0.741148546523707
gauss,0.5,87,F2 Kalman,2.6289280754309346e-05,0.000360831808197306,0.927142562941862
gauss,0.5,87,F3 Wavelet,3.987226372698021e-05,0.000360831808197306,0.8894990330088148
gauss,0.5,87,F4 Median,0.0001536879970537232,0.000360831808197306,0.5740730346874374
