domain,model,optimizer,filter,n_cells,causal,t_conv_med,conv_frac,floor_p50_med,slope_mean,auc_mean,holdout_med,alpha_hat_med,hurst_hat_med,speedup_vs_F0,floor_ratio_vs_F0,bucket
traffic_pems,classification,adam,F5,16,1,841.5,1.0,4.496485523981228e-05,-1.3215287945519874,-3.8096621077925605,0.4913563829787234,1.8743936672967871,0.6094088863518212,0.42186571598336303,1.3111891547257668,heavy_long
traffic_pems,classification,adam,F6,16,1,393.5,1.0,5.524139948880637e-05,-1.6712073816511732,-3.6673346654434686,0.8545782674772037,1.8743936672967871,0.6094088863518212,0.9021601016518425,1.067268951906306,heavy_long
traffic_pems,classification,adam,F7,16,1,532.5,1.0,2.784614844022523e-05,-1.901133819919464,-3.863566186212886,0.71875,1.8743936672967871,0.6094088863518212,0.6666666666666666,2.1172562037013636,heavy_long
traffic_pems,classification,sgd,F0,16,1,2419.0,0.75,0.0011918339895780612,-1.3605016524292493,-2.443591585891653,0.8977963525835866,1.8743936672967871,0.6094088863518212,1.0,1.0,heavy_long
traffic_pems,classification,sgd,F1,16,1,4000.0,0.0,0.002051688909210417,-0.9564843287696337,-2.2891556934928454,0.43740501519756836,1.8743936672967871,0.6094088863518212,0.60475,0.580903851567211,heavy_long
traffic_pems,classification,sgd,F2,16,1,4000.0,0.0,0.002710383562722964,-1.3555768565463742,-2.1749057663717677,0.5049392097264438,1.8743936672967871,0.6094088863518212,0.60475,0.4397289025693084,heavy_long
traffic_pems,classification,sgd,F3,16,0,3433.5,0.75,0.001461998754935198,-1.2838743892417552,-2.3691637775137147,0.8789893617021276,1.8743936672967871,0.6094088863518212,0.7045289063637687,0.8152086214539138,heavy_long
traffic_pems,classification,sgd,F4,16,1,4000.0,0.25,0.0020272575107389886,-1.2240103319859166,-2.2946576876663762,0.5926101823708207,1.8743936672967871,0.6094088863518212,0.60475,0.5879045869923089,heavy_long
traffic_pems,classification,sgd,F5,16,1,4000.0,0.0,0.002767926745143179,-1.3597917403331792,-2.165808073999226,0.4817629179331307,1.8743936672967871,0.6094088863518212,0.60475,0.43058725873773446,heavy_long
traffic_pems,classification,sgd,F6,16,1,2945.0,0.75,0.0012856461228581474,-1.2744060025610853,-2.3860532040491615,0.823233282674772,1.8743936672967871,0.6094088863518212,0.8213921901528014,0.9270311389641728,heavy_long
traffic_pems,classification,sgd,F7,16,1,4000.0,0.25,0.0020531030201317857,-1.2719865687615297,-2.295522175787141,0.6601443768996961,1.8743936672967871,0.6094088863518212,0.60475,0.5805037437924372,heavy_long
traffic_pems,regression,adam,F0,16,1,126.0,1.0,0.0015210083457507084,-0.43449028777034093,-2.7928165318697005,0.312598829658879,1.8743936672967871,0.6094088863518212,1.0,1.0,heavy_long
traffic_pems,regression,adam,F1,16,1,77.0,1.0,0.0002332625536091039,-0.1201421022432699,-3.5479286689629306,1.010388669502676,1.8743936672967871,0.6094088863518212,1.6363636363636365,6.520585161301027,heavy_long
traffic_pems,regression,adam,F2,16,1,23.5,1.0,5.171601482872435e-05,0.021594983524745537,-4.1691126878756375,0.8942798960031138,1.8743936672967871,0.6094088863518212,5.361702127659575,29.410780215530117,heavy_long
traffic_pems,regression,adam,F3,16,0,128.0,1.0,0.0011987923883109994,-0.2808024134898487,-2.8803843678603522,0.31124694016734894,1.8743936672967871,0.6094088863518212,0.984375,1.2687837865684857,heavy_long
traffic_pems,regression,adam,F4,16,1,77.5,1.0,0.0003122646683585345,-0.062300162347954394,-3.4144324692549817,1.1519634544832473,1.8743936672967871,0.6094088863518212,1.6258064516129032,4.870894788533438,heavy_long
traffic_pems,regression,adam,F5,16,1,23.5,1.0,5.0386040984341506e-05,-0.026192218251566535,-4.196964364285851,0.9465059270867187,1.8743936672967871,0.6094088863518212,5.361702127659575,30.1870977762153,heavy_long
traffic_pems,regression,adam,F6,16,1,135.5,1.0,0.0011500602834560027,-0.27091982517983876,-2.859959625216551,0.7150680930789151,1.8743936672967871,0.6094088863518212,0.9298892988929889,1.32254662440823,heavy_long
traffic_pems,regression,adam,F7,16,1,77.5,1.0,0.00030977459456785027,-0.04207783883784956,-3.457701564035761,1.0613858780904866,1.8743936672967871,0.6094088863518212,1.6258064516129032,4.910048701290642,heavy_long
traffic_pems,regression,sgd,F0,16,1,181.0,1.0,8.63988733281772e-05,0.24649559135489732,-3.611926921438707,0.31269068946288725,1.8743936672967871,0.6094088863518212,1.0,1.0,heavy_long
traffic_pems,regression,sgd,F1,16,1,386.5,1.0,6.934326630352261e-05,-0.5560215006767174,-3.4870004876249983,1.066376515724602,1.8743936672967871,0.6094088863518212,0.4683053040103493,1.2459590950042712,heavy_long
traffic_pems,regression,sgd,F2,16,1,442.5,1.0,4.727167415761996e-05,-0.6589915773259698,-3.9302393961272264,0.946333003506856,1.8743936672967871,0.6094088863518212,0.4090395480225989,1.8277091909225331,heavy_long
traffic_pems,regression,sgd,F3,16,0,213.5,1.0,6.635952876452952e-05,0.21627595551726694,-3.607350915315598,0.31187535398649663,1.8743936672967871,0.6094088863518212,0.8477751756440282,1.3019814175407332,heavy_long
traffic_pems,regression,sgd,F4,16,1,409.0,1.0,9.558828972056576e-05,-1.2460814919495495,-3.4292001772191876,1.159944230326496,1.8743936672967871,0.6094088863518212,0.44254278728606355,0.9038646217099179,heavy_long
traffic_pems,regression,sgd,F5,16,1,444.5,1.0,4.336955084359902e-05,-0.5471598378333391,-3.9765004920182174,0.9722421054810377,1.8743936672967871,0.6094088863518212,0.40719910011248595,1.9921551329814833,heavy_long
traffic_pems,regression,sgd,F6,16,1,216.0,1.0,8.073944731559914e-05,-0.5123693076438811,-3.357990469547137,0.7147926497772432,1.8743936672967871,0.6094088863518212,0.8379629629629629,1.0700949312974135,heavy_long
traffic_pems,regression,sgd,F7,16,1,367.0,1.0,7.757943989471295e-05,-1.2622259375911578,-3.4712334090057877,1.0742221467483795,1.8743936672967871,0.6094088863518212,0.49318801089918257,1.1136826128860116,heavy_long
