ticker,filter,optimizer,seed,holdout_mse
QQQ,F1,sgd,1,5.7254274813471985e-05
QQQ,F2,adam,0,5.982853608185771e-07
QQQ,F2,adam,1,5.935493037972129e-07
QQQ,F2,sgd,0,5.831704343358191e-05
QQQ,F2,sgd,1,5.727706975540654e-05
QQQ,F3,adam,0,4.0371835965827673e-07
QQQ,F3,adam,1,3.987450560550774e-07
QQQ,F3,sgd,0,5.832325467981086e-05
QQQ,F3,sgd,1,5.7283221698097746e-05
QQQ,F4,adam,0,3.5578710305016877e-07
QQQ,F4,adam,1,3.520243964496312e-07
QQQ,F4,sgd,0,5.8281244936813426e-05
QQQ,F4,sgd,1,5.724197371867074e-05
QQQ,F6,adam,0,4.0346474265575516e-07
QQQ,F6,adam,1,3.9849577302156815e-07
QQQ,F6,sgd,0,5.8323135382681056e-05
QQQ,F6,sgd,1,5.728310454124042e-05
QQQ,F7,adam,0,3.8475309012967443e-07
QQQ,F7,adam,1,3.7999384572016835e-07
QQQ,F7,sgd,0,5.8291977581004483e-05
QQQ,F7,sgd,1,5.725251299894355e-05
QQQ,F5,adam,0,0.0011255697510695213
QQQ,F5,adam,1,0.0011255435888662445
QQQ,F5,sgd,0,7.106093604341236e-05
QQQ,F5,sgd,1,6.991768955832314e-05
QQQ,F9,adam,0,7.028481131042614e-07
QQQ,F9,adam,1,6.993205682858001e-07
QQQ,F9,sgd,0,5.6988481869414356e-05
QQQ,F9,sgd,1,5.595956922098572e-05
QQQ,F0,adam,0,4.229517695332989e-07
QQQ,F0,adam,1,4.2160573667579546e-07
QQQ,F0,sgd,0,5.80241970686168e-05
QQQ,F0,sgd,1,5.699875056167449e-05
QQQ,F1,adam,0,4.59074360326849e-07
QQQ,F1,adam,1,4.5554225302514606e-07
QQQ,F1,sgd,0,5.8026736483299696e-05
QQQ,F1,sgd,1,5.700123346416281e-05
QQQ,F2,adam,0,7.998958902476249e-07
QQQ,F2,adam,1,7.947318849285605e-07
QQQ,F2,sgd,0,5.829754488372349e-05
QQQ,F2,sgd,1,5.726714076883842e-05
QQQ,F3,adam,0,4.325694417861927e-07
QQQ,F3,adam,1,4.29787049840425e-07
QQQ,F3,sgd,0,5.804921830230151e-05
QQQ,F3,sgd,1,5.7023315206597856e-05
QQQ,F4,adam,0,4.231169505232522e-07
QQQ,F4,adam,1,4.214575618234469e-07
QQQ,F4,sgd,0,5.801495005971154e-05
QQQ,F4,sgd,1,5.6989667206380835e-05
QQQ,F6,adam,0,4.4381511121403264e-07
QQQ,F6,adam,1,4.4025433608313157e-07
QQQ,F6,sgd,0,5.80678182524557e-05
QQQ,F6,sgd,1,5.7041581006985305e-05
QQQ,F7,adam,0,4.348530400651382e-07
QQQ,F7,adam,1,4.319184777630229e-07
QQQ,F7,sgd,0,5.8039416918072e-05
QQQ,F7,sgd,1,5.70136904549586e-05
QQQ,F5,adam,0,0.001521649426033194
QQQ,F5,adam,1,0.0015215995642436663
QQQ,F5,sgd,0,7.06417612416501e-05
QQQ,F5,sgd,1,6.95137600928373e-05
QQQ,F9,adam,0,5.106111014319588e-06
QQQ,F9,adam,1,5.101274647685791e-06
QQQ,F9,sgd,0,5.680796971665878e-05
QQQ,F9,sgd,1,5.579165647009652e-05
SPY,F0,adam,0,4.411015335788997e-07
SPY,F0,adam,1,4.393938147689261e-07
SPY,F0,sgd,0,6.77697388258908e-05
SPY,F0,sgd,1,6.655681913504158e-05
SPY,F1,adam,0,4.995277850377328e-07
SPY,F1,adam,1,4.960374575736761e-07
SPY,F1,sgd,0,6.778271834594483e-05
SPY,F1,sgd,1,6.656954838670705e-05
SPY,F2,adam,0,8.604660620532258e-07
SPY,F2,adam,1,8.552477895506342e-07
SPY,F2,sgd,0,6.90478826520191e-05
SPY,F2,sgd,1,6.781189073230396e-05
SPY,F3,adam,0,4.719115059179706e-07
SPY,F3,adam,1,4.6911307349793253e-07
SPY,F3,sgd,0,6.77974422773599e-05
SPY,F3,sgd,1,6.6584009635755e-05
SPY,F4,adam,0,4.4918063610604533e-07
SPY,F4,adam,1,4.471578609298493e-07
SPY,F4,sgd,0,6.776192769852602e-05
SPY,F4,sgd,1,6.65491420499432e-05
SPY,F6,adam,0,4.781254255709903e-07
SPY,F6,adam,1,4.751548746107065e-07
SPY,F6,sgd,0,6.780435759397599e-05
SPY,F6,sgd,1,6.659079880216542e-05
SPY,F7,adam,0,4.7306843453729097e-07
SPY,F7,adam,1,4.703295458632021e-07
SPY,F7,sgd,0,6.777978508032637e-05
SPY,F7,sgd,1,6.656666953205114e-05
SPY,F5,adam,0,0.001651674207650578
SPY,F5,adam,1,0.0016516200685678189
SPY,F5,sgd,0,8.289412767156913e-05
SPY,F5,sgd,1,8.155556039200891e-05
SPY,F9,adam,0,4.5134289464741975e-06
SPY,F9,adam,1,4.508495764402956e-06
SPY,F9,sgd,0,6.648787480906833e-05
SPY,F9,sgd,1,6.52830258241579e-05
SPY,F0,adam,0,9.927351129090497e-07
SPY,F0,adam,1,9.870955092219937e-07
SPY,F0,sgd,0,0.00018074129640734113
SPY,F0,sgd,1,0.00017753895683690756
SPY,F1,adam,0,1.1258601410903685e-06
SPY,F1,adam,1,1.116000492652493e-06
SPY,F1,sgd,0,0.00018076709781828022
SPY,F1,sgd,1,0.00017756426707198048
SPY,F2,adam,0,1.3951714746200564e-06
SPY,F2,adam,1,1.3833315138199296e-06
SPY,F2,sgd,0,0.0001834634393420579
SPY,F2,sgd,1,0.00018021233223552041
SPY,F3,adam,0,1.0767899043012329e-06
SPY,F3,adam,1,1.0682579113247746e-06
SPY,F3,sgd,0,0.000180821587709704
SPY,F3,sgd,1,0.00017761777597071927
SPY,F4,adam,0,1.0106808233464497e-06
SPY,F4,adam,1,1.0043916279237471e-06
SPY,F4,sgd,0,0.00018071669594182067
SPY,F4,sgd,1,0.00017751478431775845
SPY,F6,adam,0,1.1033027994082332e-06
SPY,F6,adam,1,1.0939669264997102e-06
SPY,F6,sgd,0,0.00018087282242184138
SPY,F6,sgd,1,0.00017766808520589282
SPY,F7,adam,0,1.0792501944632327e-06
SPY,F7,adam,1,1.0707101021243048e-06
SPY,F7,sgd,0,0.00018078248687807854
SPY,F7,sgd,1,0.00017757937194620062
SPY,F5,adam,0,0.004244343138383396
SPY,F5,adam,1,0.004244165660044524
SPY,F5,sgd,0,0.00022051112372171154
SPY,F5,sgd,1,0.00021698377315949104
SPY,F9,adam,0,8.899538379254115e-06
SPY,F9,adam,1,8.887771760999723e-06
SPY,F9,sgd,0,0.00017737511738291016
SPY,F9,sgd,1,0.00017419335823002383
SPY,F0,adam,0,1.9664640275333035e-07
SPY,F0,adam,1,1.951917782561235e-07
SPY,F0,sgd,0,3.154315035843932e-05
SPY,F0,sgd,1,3.0979108448768204e-05
SPY,F1,adam,0,2.1128451752428422e-07
SPY,F1,adam,1,2.0902854582556207e-07
SPY,F1,sgd,0,3.154308514961834e-05
SPY,F1,sgd,1,3.097904021354311e-05
SPY,F2,adam,0,3.1458618912386714e-07
SPY,F2,adam,1,3.11789592906653e-07
SPY,F2,sgd,0,3.1581806306850966e-05
SPY,F2,sgd,1,3.101705965802004e-05
SPY,F3,adam,0,2.186982085038485e-07
SPY,F3,adam,1,2.1613209112212532e-07
SPY,F3,sgd,0,3.155063371552661e-05
SPY,F3,sgd,1,3.098645491347103e-05
SPY,F4,adam,0,2.0355057744358064e-07
SPY,F4,adam,1,2.0162815412395836e-07
SPY,F4,sgd,0,3.153878161427621e-05
SPY,F4,sgd,1,3.0974817144816003e-05
SPY,F6,adam,0,2.1875227512796306e-07
SPY,F6,adam,1,2.161844537040763e-07
SPY,F6,sgd,0,3.155065251424936e-05
SPY,F6,sgd,1,3.098647337562123e-05
SPY,F7,adam,0,2.1424896013886466e-07
SPY,F7,adam,1,2.1181402336796014e-07
SPY,F7,sgd,0,3.154254020909475e-05
SPY,F7,sgd,1,3.097850733944103e-05
SPY,F5,adam,0,0.001559469609393032
SPY,F5,adam,1,0.001559423522332952
SPY,F5,sgd,0,3.850866945404824e-05
SPY,F5,sgd,1,3.788719243653613e-05
SPY,F9,adam,0,1.4349280289056794e-05
SPY,F9,adam,1,1.4347910489196412e-05
SPY,F9,sgd,0,3.081251029130004e-05
SPY,F9,sgd,1,3.0254680455367866e-05
SPY,F0,adam,0,2.2603057978214787e-07
SPY,F0,adam,1,2.2573290285453394e-07
SPY,F0,sgd,0,3.2480557604073545e-05
SPY,F0,sgd,1,3.190407720280558e-05
SPY,F1,adam,0,2.4594706337483107e-07
SPY,F1,adam,1,2.4445727105039243e-07
SPY,F1,sgd,0,3.2481454594014324e-05
SPY,F1,sgd,1,3.190495320476081e-05
SPY,F2,adam,0,4.191054767671748e-07
SPY,F2,adam,1,4.1620442113362737e-07
SPY,F2,sgd,0,3.259506344068437e-05
SPY,F2,sgd,1,3.201650217822279e-05
SPY,F3,adam,0,2.2726349167270372e-07
SPY,F3,adam,1,2.2651096622320178e-07
SPY,F3,sgd,0,3.2488440708109205e-05
SPY,F3,sgd,1,3.191181601216124e-05
SPY,F4,adam,0,2.252632571402683e-07
SPY,F4,adam,1,2.2486590202570638e-07
SPY,F4,sgd,0,3.247828105743388e-05
SPY,F4,sgd,1,3.19018414377415e-05
SPY,F6,adam,0,2.3058947649721965e-07
SPY,F6,adam,1,2.2950803746682389e-07
SPY,F6,sgd,0,3.2493992752596474e-05
SPY,F6,sgd,1,3.191726842300967e-05
SPY,F7,adam,0,2.2789580256173342e-07
SPY,F7,adam,1,2.2704982509576386e-07
SPY,F7,sgd,0,3.2485609904506556e-05
SPY,F7,sgd,1,3.1909037102721336e-05
SPY,F5,adam,0,0.0019293270977506689
SPY,F5,adam,1,0.0019292585894711554
SPY,F5,sgd,0,3.963042696595746e-05
SPY,F5,sgd,1,3.8994857699421644e-05
SPY,F9,adam,0,2.3913155347180096e-05
SPY,F9,adam,1,2.391328660756019e-05
SPY,F9,sgd,0,3.177650821381126e-05
SPY,F9,sgd,1,3.1205578343808665e-05
